time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime,FitIntvl
2023-04-10 03:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G24,-0.000145857222378,-1.46656020661e-11,0.0,3.0,-5.9375,5.28664878157e-09,-0.528430838877,-2.71946191788e-07,0.0137975999387,8.77492129803e-06,5153.65362167,100784.0,1.86264514923e-09,-0.0994860453417,1.78813934326e-07,0.934394394831,195.34375,0.889638768568,-8.49178228825e-09,-6.07525305868e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,3.0,98808.0,4.0
2023-04-10 03:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 03:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G02,-0.000607482157648,3.63797880709e-12,0.0,83.0,-108.375,4.22731894194e-09,-1.99380639523,-5.1986426115e-06,0.0174572829856,5.55627048016e-06,5159.5407505,100800.0,1.04308128357e-07,3.04838668003,4.37721610069e-07,0.967589840549,271.84375,-1.29608197879,-7.86211320286e-09,-1.10361739867e-10,1.0,2257.0,0.0,2.0,0.0,-1.76951289177e-08,83.0,93618.0,4.0
2023-04-10 04:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G05,-0.000122818164527,-1.47792889038e-12,0.0,100.0,-47.9375,4.39054002647e-09,1.79050341749,-2.49035656452e-06,0.00582079240121,1.04364007711e-05,5153.64947128,100800.0,-1.35973095894e-07,-2.15239918347,-9.685754776e-08,0.965185934063,182.9375,1.13132154987,-7.79353891789e-09,5.07163982558e-10,1.0,2257.0,0.0,2.8,0.0,-1.11758708954e-08,100.0,93618.0,4.0
2023-04-10 04:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G07,0.000204741489142,-8.4128259914e-12,0.0,42.0,6.9375,4.610192033e-09,-1.42365264265,2.84984707832e-07,0.0170577088138,9.35792922974e-06,5153.75461388,100800.0,4.56348061562e-07,-0.00966949351607,1.00582838058e-07,0.950855666932,191.125,-2.20751771618,-7.82068290569e-09,-5.74309636587e-10,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,42.0,93618.0,4.0
2023-04-10 04:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G09,-0.00018318882212,7.84439180279e-12,0.0,19.0,-5.1875,5.05128183474e-09,1.76056961639,-3.76254320145e-07,0.00236814352684,5.41470944881e-06,5153.62850952,100800.0,-9.31322574615e-09,-1.0813143198,-4.09781932831e-08,0.955568624297,267.75,1.96732264796,-8.20355599675e-09,5.35736601294e-12,1.0,2257.0,0.0,2.0,0.0,1.39698386192e-09,19.0,93618.0,4.0
2023-04-10 04:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G11,-0.00015750573948,-1.25055521494e-11,0.0,127.0,-123.6875,4.39875465436e-09,0.73778729994,-6.52484595776e-06,0.00075322529301,7.03893601894e-06,5153.73331451,100800.0,3.72529029846e-09,-3.10290219059,3.72529029846e-09,0.965435933596,248.28125,-2.78155771063,-8.08962267954e-09,-1.13933317209e-10,1.0,2257.0,0.0,2.0,0.0,-8.84756445885e-09,639.0,93618.0,4.0
2023-04-10 04:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G13,0.000503486022353,5.57065504836e-12,0.0,86.0,-15.15625,4.8148434147e-09,0.974146939279,-6.12810254097e-07,0.00684627192095,5.94742596149e-06,5153.65862846,100800.0,-4.47034835815e-08,-0.92175287937,9.31322574615e-08,0.969465436115,270.53125,0.917241596966,-8.14748223248e-09,-1.41077305007e-10,1.0,2257.0,0.0,2.8,0.0,-1.11758708954e-08,86.0,93618.0,4.0
2023-04-10 04:00:00,G14,2.05552205443e-05,1.13686837722e-11,0.0,36.0,124.09375,4.40589780904e-09,-2.16537919184,6.38328492641e-06,0.00292197009549,8.47317278385e-06,5153.67870331,100800.0,-4.47034835815e-08,1.0667249216,4.09781932831e-08,0.949218914686,212.71875,-3.06123218772,-7.95533137148e-09,1.41434462742e-10,1.0,2257.0,0.0,2.0,0.0,-7.91624188423e-09,804.0,93618.0,4.0
2023-04-10 04:00:00,G15,2.92602926493e-05,3.41060513165e-12,0.0,87.0,-4.4375,5.74952520509e-09,0.432278323019,9.49949026108e-08,0.0147951357067,5.96418976784e-06,5153.69290733,100800.0,-1.43423676491e-07,-1.19848239703,7.45058059692e-08,0.931790086123,251.3125,1.18854782715,-8.79500920458e-09,8.03604901941e-11,1.0,2257.0,0.0,2.0,0.0,-1.07102096081e-08,87.0,93618.0,4.0
2023-04-10 04:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G17,0.000709837302566,1.81898940355e-12,0.0,6.0,13.75,4.38339687179e-09,1.34524851957,6.14672899246e-07,0.0135241907556,1.15297734737e-06,5153.74373627,100800.0,-1.86264514923e-09,2.14426862272,-4.26545739174e-07,0.97466642734,362.03125,-1.41148167772,-8.37784897104e-09,1.41434462742e-10,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,6.0,100098.0,4.0
2023-04-10 04:00:00,G18,-0.000217483378947,-1.67119651451e-11,0.0,113.0,-104.90625,4.16481633846e-09,-0.666633281826,-5.48921525478e-06,0.00306157988962,6.48945569992e-06,5153.68377686,100800.0,9.685754776e-08,-3.13527075405,-7.45058059692e-09,0.973928121844,259.28125,-3.14005262364,-7.98533262116e-09,-5.75023952056e-11,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,113.0,94338.0,4.0
2023-04-10 04:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G20,0.000439914874732,-2.16004991671e-12,0.0,75.0,-54.4375,4.80412868267e-09,0.0115211235582,-2.73808836937e-06,0.00426545378286,1.07120722532e-05,5153.7931366,100800.0,1.49011611938e-08,-2.27398504801,3.91155481339e-08,0.94776024931,167.40625,-2.88415820762,-8.056764168e-09,4.32518016111e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,75.0,93618.0,4.0
2023-04-10 04:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G23,1.58362090588e-05,2.50111042988e-12,0.0,164.0,-39.21875,4.2498198792e-09,-1.72182410818,-2.01165676117e-06,0.00306868867483,9.64477658272e-06,5153.6525898,100800.0,8.38190317154e-08,-2.13607073117,-4.28408384323e-08,0.973016470796,200.71875,-3.08369805096,-7.75889461768e-09,4.71805366873e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,420.0,99258.0,4.0
2023-04-10 04:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G30,-0.000523096416146,1.81898940355e-12,0.0,71.0,3.84375,4.93734851753e-09,-1.56703629671,4.09781932831e-08,0.00634791085031,9.39890742302e-06,5153.61117554,100800.0,6.33299350739e-08,-0.00284676251051,-1.06170773506e-07,0.935983077052,183.90625,-2.61505124217,-8.00961934708e-09,-5.17164399116e-10,1.0,2257.0,0.0,2.0,0.0,3.72529029846e-09,71.0,93618.0,4.0
2023-04-10 04:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 04:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G05,-0.000122827943414,-1.47792889038e-12,0.0,23.0,-44.0625,4.35482425305e-09,2.83848406337,-2.37673521042e-06,0.00582077167928,1.07288360596e-05,5153.64854431,107984.0,-1.30385160446e-08,-2.1524546544,-8.38190317154e-08,0.965189954161,175.78125,1.13120270094,-7.70246369567e-09,5.05378193887e-10,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,23.0,100818.0,4.0
2023-04-10 05:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G13,0.000503530260175,5.68434188608e-12,0.0,40.0,-11.0625,4.80377152494e-09,2.02209078838,-6.87316060066e-07,0.00684623490088,5.95860183239e-06,5153.65752602,107984.0,-1.32247805595e-07,-0.921811636012,-1.15483999252e-07,0.969465487317,269.96875,0.917157031523,-7.97283210046e-09,-2.67868300647e-11,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,40.0,100956.0,4.0
2023-04-10 05:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G24,-0.000145963393152,-1.46656020661e-11,0.0,4.0,-5.28125,5.30272087961e-09,0.521766645767,-5.40167093277e-08,0.0137976999395,8.8457018137e-06,5153.65381241,107984.0,-1.15483999252e-07,-0.0995466642781,1.58324837685e-07,0.934389976819,194.90625,0.889639794074,-8.44392315186e-09,-6.82171272315e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,4.0,100818.0,4.0
2023-04-10 05:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 05:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G10,-3.21981497109e-05,-1.5916157281e-12,0.0,55.0,-41.71875,4.05802617594e-09,-1.86820673698,-2.22586095333e-06,0.00847794045694,9.81613993645e-06,5153.68829536,108000.0,1.32247805595e-07,-2.10916013366,1.11758708954e-08,0.977876846416,196.53125,-2.42817793897,-7.59960226822e-09,6.11811198678e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,55.0,103848.0,4.0
2023-04-10 06:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G12,-0.000362098682672,-4.66116034659e-12,0.0,76.0,135.9375,4.17338812408e-09,-1.16379646601,7.07991421223e-06,0.00891571771353,8.1155449152e-06,5153.63609695,108000.0,-1.67638063431e-08,1.10460819029,1.91852450371e-07,0.965834334465,227.4375,1.35749990843,-8.01533387083e-09,8.9289433549e-12,1.0,2257.0,0.0,2.0,0.0,-1.25728547573e-08,76.0,104178.0,4.0
2023-04-10 06:00:00,G13,0.000503526534885,5.57065504836e-12,0.0,87.0,-11.0625,4.80377152494e-09,2.02442406811,-6.87316060066e-07,0.00684623641428,5.95860183239e-06,5153.65753174,108000.0,-1.32247805595e-07,-0.921811785229,-1.15483999252e-07,0.969465472688,269.96875,0.917157518675,-7.97283210046e-09,-2.67868300647e-11,1.0,2257.0,0.0,2.8,0.0,-1.11758708954e-08,87.0,100818.0,4.0
2023-04-10 06:00:00,G14,2.06371769309e-05,1.13686837722e-11,0.0,37.0,113.3125,4.46268588878e-09,-1.1155197232,5.83380460739e-06,0.00292276567779,8.17328691483e-06,5153.67683601,108000.0,1.86264514923e-08,1.06666857292,-1.78813934326e-07,0.949219331618,219.8125,-3.06091350125,-7.97461788913e-09,-4.14302971667e-11,1.0,2257.0,0.0,2.0,0.0,-7.91624188423e-09,805.0,100818.0,4.0
2023-04-10 06:00:00,G15,2.92849726975e-05,3.41060513165e-12,0.0,88.0,-4.78125,5.76166856805e-09,1.48245259554,-4.22820448875e-07,0.0147952199914,6.17839396e-06,5153.69308662,108000.0,-3.37138772011e-07,-1.19854634264,-1.73225998878e-07,0.931791648519,250.53125,1.1885522949,-8.59821529304e-09,2.3322400043e-10,1.0,2257.0,0.0,2.0,0.0,-1.07102096081e-08,88.0,100818.0,4.0
2023-04-10 06:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G17,0.000709850341082,1.81898940355e-12,0.0,33.0,18.25,4.1537444487e-09,2.39534902152,9.685754776e-07,0.0135238954099,1.0970979929e-06,5153.74476624,108000.0,1.80676579475e-07,2.14421128511,2.04890966415e-08,0.974668699252,362.46875,-1.41144688953,-7.94783105907e-09,-6.78599694973e-12,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,33.0,100818.0,4.0
2023-04-10 06:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G19,0.000301647465676,5.11590769747e-12,0.0,50.0,6.59375,4.3176798487e-09,-1.71707617098,6.48200511932e-07,0.00927003333345,1.89058482647e-06,5153.61218834,108000.0,-1.22934579849e-07,2.1888007824,4.47034835815e-08,0.97372392335,353.5625,2.26653890032,-8.26320133836e-09,1.30719730716e-10,1.0,2257.0,0.0,2.0,0.0,-1.53668224812e-08,50.0,102288.0,4.0
2023-04-10 06:00:00,G20,0.00043989950791,-2.16004991671e-12,0.0,77.0,-49.40625,4.70233872843e-09,1.06152992981,-2.74553894997e-06,0.00426600268111,1.07493251562e-05,5153.79443359,108000.0,-3.35276126862e-08,-2.27404278792,5.77419996262e-08,0.947763366788,166.0,-2.88405779439,-8.02854870699e-09,4.02159608705e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,77.0,100818.0,4.0
2023-04-10 06:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G23,1.5854369849e-05,2.50111042988e-12,0.0,165.0,-51.21875,4.15981613018e-09,-0.670966486139,-2.58907675743e-06,0.00306949717924,1.0134652257e-05,5153.65674782,108000.0,1.30385160446e-08,-2.13612685748,2.98023223877e-08,0.97302026268,190.5,-3.08436518696,-7.73460789175e-09,5.43236913712e-10,1.0,2257.0,0.0,2.0,0.0,-8.38190317154e-09,421.0,100818.0,4.0
2023-04-10 06:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G30,-0.00052308337763,1.81898940355e-12,0.0,73.0,-0.28125,5.05556772755e-09,-0.51671160549,-1.9371509552e-07,0.00634844938759,9.09715890884e-06,5153.6127491,108000.0,7.45058059692e-08,-0.00290443951871,1.58324837685e-07,0.935978111908,188.8125,-2.61515416723,-8.23105714228e-09,-6.20740142033e-10,1.0,2257.0,0.0,2.0,0.0,3.72529029846e-09,73.0,100818.0,4.0
2023-04-10 06:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 06:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G25,0.000434480141848,2.84217094304e-12,0.0,2.0,120.9375,4.53554606656e-09,-0.246359363205,6.35534524918e-06,0.0111605635611,8.72276723385e-06,5153.75855255,115184.0,-2.79396772385e-08,1.02275951541,1.56462192535e-07,0.953562125359,207.65625,1.04512555937,-8.2249854608e-09,-8.71464871438e-11,1.0,2257.0,0.0,2.0,0.0,5.58793544769e-09,2.0,114198.0,4.0
2023-04-10 07:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G29,-0.000594867393374,-1.70530256582e-12,0.0,4.0,21.78125,4.29125017637e-09,-2.67972896144,1.17719173431e-06,0.00237802648917,1.06915831566e-06,5153.55535889,115184.0,-3.72529029846e-09,2.15812567535,-2.23517417908e-08,0.976906320229,367.875,2.38376250114,-8.27427322812e-09,4.64305054455e-12,1.0,2257.0,0.0,2.0,0.0,-1.02445483208e-08,4.0,113928.0,4.0
2023-04-10 07:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 07:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G06,0.000586273148656,1.47792889038e-12,0.0,87.0,-96.4375,3.61443627006e-09,1.47718051527,-4.97698783875e-06,0.00285882642493,6.40004873276e-06,5153.64825821,115200.0,3.53902578354e-08,3.13781340369,-9.31322574615e-09,0.989283180644,269.65625,-0.766974878234,-7.71782147824e-09,-6.39312344211e-11,1.0,2257.0,0.0,2.0,0.0,3.72529029846e-09,87.0,111648.0,4.0
2023-04-10 08:00:00,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G10,-3.22097912431e-05,-1.5916157281e-12,0.0,60.0,-44.875,4.05016870578e-09,-0.81800076449,-2.14204192162e-06,0.00847764883656,1.0134652257e-05,5153.68876648,115200.0,1.04308128357e-07,-2.10921475902,1.67638063431e-07,0.977880680724,191.9375,-2.42821615039,-7.7153213741e-09,5.6430922003e-10,1.0,2257.0,0.0,2.0,0.0,2.32830643654e-09,60.0,108018.0,4.0
2023-04-10 08:00:00,G11,-0.000157685019076,-1.25055521494e-11,0.0,129.0,-104.78125,4.19053169532e-09,2.84005592789,-5.24707138538e-06,0.000754354870878,6.92158937454e-06,5153.73052979,115200.0,-2.98023223877e-08,-3.10301888903,-3.35276126862e-08,0.965435601514,245.8125,-2.78353951844,-7.977475151e-09,-1.42863093678e-12,1.0,2257.0,0.0,2.0,0.0,-8.84756445885e-09,641.0,114048.0,4.0
2023-04-10 08:00:00,G12,-0.000362132210284,-4.66116034659e-12,0.0,77.0,114.46875,4.26482050404e-09,-0.113761110721,5.95487654209e-06,0.00891314924229,8.02800059319e-06,5153.63046646,115200.0,-1.35973095894e-07,1.1045503392,1.26659870148e-07,0.965834303744,229.4375,1.35766759249,-8.03426323074e-09,-1.96436753808e-11,1.0,2257.0,0.0,2.8,0.0,-1.25728547573e-08,77.0,108018.0,4.0
2023-04-10 08:00:00,G13,0.000503570772707,5.68434188608e-12,0.0,41.0,-10.21875,4.79877131666e-09,3.07462825584,-6.2957406044e-07,0.00684620474931,5.93066215515e-06,5153.6574955,115200.0,-1.49011611938e-08,-0.921868945828,-1.58324837685e-07,0.969465510724,269.125,0.917146233725,-7.93533053837e-09,-7.50031241812e-12,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,41.0,108018.0,4.0
2023-04-10 08:00:00,G14,2.07186676562e-05,1.13686837722e-11,0.0,38.0,103.0,4.58769109575e-09,-0.0649987961465,5.14648854733e-06,0.00292339036241,8.11368227005e-06,5153.67887497,115200.0,6.89178705215e-08,1.06661113876,2.79396772385e-08,0.94921796379,217.65625,-3.06125704855,-8.14926802115e-09,-1.36077096729e-10,1.0,2257.0,0.0,2.0,0.0,-7.91624188423e-09,806.0,108222.0,4.0
2023-04-10 08:00:00,G15,2.93096527457e-05,3.41060513165e-12,0.0,89.0,-2.96875,5.6023762186e-09,2.53261244954,-3.44589352608e-07,0.0147950003156,5.71459531784e-06,5153.69369507,115200.0,7.07805156708e-08,-1.19860662511,-1.91852450371e-07,0.931795118561,252.65625,1.18856970655,-8.20748473183e-09,2.38224208709e-10,1.0,2257.0,0.0,2.0,0.0,-1.07102096081e-08,89.0,108018.0,4.0
2023-04-10 08:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10 08:00:00,G17,0.000709863379598,1.81898940355e-12,0.0,34.0,21.75,4.15945897245e-09,-2.83773385119,1.210719347e-06,0.0135227385908,1.71363353729e-06,5153.74703217,115200.0,1.43423676491e-07,2.14415401333,5.77419996262e-08,0.974668677308,353.96875,-1.41141529342,-7.93783064251e-09,1.25005206969e-11,1.0,2257.0,0.0,2.0,0.0,-1.11758708954e-08,34.0,108018.0,4.0
2023-04-10 08:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
